ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.79,3.71,3.93,4.07,3.36,4.21,PRE
SVM,5.86,3.07,3.71,4.07,4.07,2.57,4.64,PRE
ABC,3.36,4.29,2.64,3.43,4.14,5.29,4.86,PRE
KNN,3.36,4.0,3.21,3.43,4.71,4.07,5.21,PRE
DTREE,4.21,3.57,2.57,2.79,5.86,3.29,5.71,PRE
SGD,5.64,2.79,2.79,4.5,2.21,4.29,5.79,PRE
MLP,5.93,3.36,2.64,2.29,4.5,3.29,6.0,PRE
RF,3.86,3.21,3.21,2.57,3.79,4.79,6.57,PRE
avarage,4.77,3.38,3.06,3.38,4.17,3.87,5.38,PRE
std,1.18,0.54,0.47,0.78,1.02,0.9,0.78,PRE
