ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.6,2.93,3.84,3.8,3.89,3.57,3.39,PRE
SVM,5.82,3.29,3.48,3.83,4.42,3.65,3.52,PRE
SGD,4.97,3.69,3.54,3.98,4.3,3.69,3.84,PRE
MLP,5.4,3.07,3.44,3.71,4.43,4.06,3.89,PRE
KNN,3.8,3.97,3.75,3.94,4.63,4.0,3.91,PRE
RF,4.41,3.79,2.91,3.74,4.8,4.34,4.01,PRE
ABC,3.99,3.14,3.42,3.97,4.96,4.35,4.17,PRE
DTREE,3.8,3.84,3.02,4.2,5.33,3.59,4.23,PRE
avarage,4.85,3.46,3.43,3.89,4.6,3.91,3.87,PRE
std,1.03,0.4,0.32,0.16,0.44,0.33,0.29,PRE
