ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.11,3.46,3.44,3.66,3.47,4.4,3.46,IBA
LRG,6.93,2.84,3.67,3.51,4.37,3.22,3.47,IBA
ABC,5.82,3.43,3.16,3.34,4.14,4.47,3.65,IBA
SVM,6.58,2.82,3.7,3.64,4.42,3.16,3.69,IBA
DTREE,4.89,3.61,3.27,4.02,4.42,3.82,3.97,IBA
SGD,5.39,3.41,3.4,3.47,4.27,4.04,4.02,IBA
MLP,6.57,3.01,3.39,3.68,3.93,3.38,4.04,IBA
KNN,5.85,2.98,3.61,3.29,4.24,3.97,4.07,IBA
avarage,6.02,3.19,3.46,3.57,4.16,3.81,3.8,IBA
std,0.68,0.32,0.19,0.23,0.32,0.51,0.26,IBA
