ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.21,4.0,4.5,4.29,3.86,1.5,SPE
SVM,6.29,2.71,4.07,4.21,4.86,3.57,2.29,SPE
RF,6.07,4.36,2.86,4.93,2.43,4.36,3.0,SPE
KNN,5.07,4.0,4.36,2.43,4.29,4.64,3.21,SPE
DTREE,4.93,5.14,4.57,4.21,3.21,2.71,3.21,SPE
ABC,3.93,4.14,5.5,3.93,2.79,4.43,3.29,SPE
MLP,6.79,3.43,3.64,3.07,3.5,4.14,3.43,SPE
SGD,6.64,3.5,2.71,3.43,4.57,3.36,3.79,SPE
avarage,5.79,3.81,3.96,3.84,3.74,3.88,2.96,SPE
std,1.03,0.76,0.91,0.82,0.89,0.64,0.73,SPE
