ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.14,3.93,4.5,4.29,3.86,1.64,SPE
ABC,4.29,4.36,5.57,3.93,3.0,4.71,2.14,SPE
SVM,6.21,2.71,4.0,4.14,4.79,3.57,2.57,SPE
KNN,5.21,4.07,4.43,2.43,4.36,4.64,2.86,SPE
DTREE,5.07,5.0,4.43,4.36,3.07,2.79,3.29,SPE
MLP,6.71,3.5,3.79,3.07,3.5,4.14,3.29,SPE
SGD,6.57,3.57,2.71,3.57,4.43,3.36,3.79,SPE
RF,6.07,4.0,3.0,4.71,2.21,4.14,3.86,SPE
avarage,5.85,3.79,3.98,3.84,3.71,3.9,2.93,SPE
std,0.89,0.72,0.89,0.78,0.9,0.65,0.78,SPE
