ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,2.25,3.5,3.44,4.61,5.86,5.11,3.24,REC
SVM,2.2,4.1,3.5,5.13,5.3,4.54,3.24,REC
LRG,2.47,3.65,3.45,5.02,5.45,4.45,3.52,REC
KNN,1.69,4.83,3.75,4.79,6.03,3.36,3.56,REC
RF,3.01,4.03,3.16,4.02,5.66,4.4,3.71,REC
ABC,2.17,4.06,3.8,4.61,6.01,3.53,3.82,REC
DTREE,2.62,4.27,3.15,4.15,5.79,3.98,4.04,REC
SGD,2.1,3.98,3.82,4.63,4.76,4.44,4.26,REC
avarage,2.31,4.05,3.51,4.62,5.61,4.23,3.67,REC
std,0.39,0.4,0.27,0.38,0.43,0.57,0.36,REC
