ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.57,3.57,4.29,3.93,3.14,3.86,IBA
SGD,6.57,3.29,3.29,4.0,2.14,4.71,4.0,IBA
SVM,6.5,2.57,3.64,3.43,3.93,2.79,5.14,IBA
ABC,3.71,4.21,3.0,2.57,3.71,5.36,5.43,IBA
KNN,4.79,3.0,3.57,2.64,4.5,3.79,5.71,IBA
DTREE,5.0,3.64,2.57,3.07,5.5,2.43,5.79,IBA
RF,5.07,3.5,3.21,3.21,2.93,3.86,6.21,IBA
MLP,6.0,3.14,2.64,2.79,4.29,2.79,6.36,IBA
avarage,5.54,3.24,3.19,3.25,3.87,3.61,5.31,IBA
std,1.06,0.55,0.42,0.63,1.01,1.02,0.94,IBA
