ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.12,3.57,3.06,4.38,5.26,4.2,3.4,F1
MLP,3.29,3.57,2.76,4.43,5.52,4.8,3.64,F1
SVM,3.25,3.89,3.16,4.51,5.16,4.37,3.66,F1
RF,3.75,3.43,3.09,3.81,5.35,4.76,3.8,F1
DTREE,3.09,3.61,3.28,4.0,6.17,3.98,3.88,F1
ABC,2.95,3.93,3.57,4.16,5.83,3.48,4.09,F1
KNN,1.81,4.51,3.48,4.79,5.92,3.36,4.13,F1
SGD,2.91,4.03,3.82,4.04,4.74,4.2,4.25,F1
avarage,3.15,3.82,3.28,4.26,5.49,4.14,3.86,F1
std,0.68,0.35,0.33,0.32,0.46,0.53,0.29,F1
