ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.12,4.02,3.39,4.79,5.27,4.57,3.84,REC
LRG,2.44,3.88,3.34,4.62,5.42,4.4,3.9,REC
MLP,2.3,3.68,3.07,4.54,5.47,4.89,4.05,REC
SGD,2.43,4.03,4.05,4.07,4.74,4.39,4.3,REC
RF,2.51,3.75,3.25,3.98,5.63,4.52,4.35,REC
DTREE,2.75,3.57,3.12,3.93,6.21,4.04,4.36,REC
KNN,1.57,4.51,3.47,4.71,5.93,3.45,4.37,REC
ABC,2.22,4.01,3.65,4.16,5.84,3.14,4.98,REC
avarage,2.29,3.93,3.42,4.35,5.56,4.18,4.27,REC
std,0.35,0.29,0.32,0.35,0.45,0.6,0.36,REC
