ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.14,3.62,3.24,4.11,3.56,3.91,3.43,AUC
KNN,5.52,3.41,3.61,3.92,4.12,3.99,3.43,AUC
DTREE,4.72,4.02,3.2,4.27,4.87,3.29,3.63,AUC
ABC,5.39,3.03,3.43,3.85,4.2,4.46,3.63,AUC
SGD,5.69,3.47,3.8,3.84,3.89,3.68,3.63,AUC
MLP,6.48,2.9,3.66,3.51,4.04,3.73,3.67,AUC
LRG,6.73,2.67,3.48,3.89,3.98,3.51,3.75,AUC
SVM,6.57,3.26,3.44,3.7,4.2,2.98,3.86,AUC
avarage,5.91,3.3,3.48,3.88,4.11,3.69,3.63,AUC
std,0.69,0.43,0.2,0.23,0.37,0.45,0.15,AUC
