ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.8,3.09,3.57,3.64,4.21,3.48,3.21,AUC
SVM,6.49,3.43,3.58,3.52,4.46,3.18,3.34,AUC
KNN,5.44,3.28,3.94,4.06,4.16,3.76,3.35,AUC
SGD,5.9,3.45,3.79,3.53,4.56,3.34,3.43,AUC
ABC,5.58,3.33,3.16,3.62,4.52,4.3,3.48,AUC
RF,5.89,3.41,3.45,4.11,3.59,4.05,3.5,AUC
MLP,6.39,3.27,3.24,3.71,4.22,3.64,3.53,AUC
DTREE,5.02,3.21,3.49,4.23,4.84,3.41,3.79,AUC
avarage,5.94,3.31,3.53,3.8,4.32,3.65,3.45,AUC
std,0.59,0.12,0.26,0.28,0.37,0.38,0.17,AUC
