ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.64,4.21,3.86,4.21,2.43,GEO
SVM,5.86,2.86,4.07,4.07,4.07,3.86,3.21,GEO
MLP,6.71,2.36,3.29,3.21,4.43,3.29,4.71,GEO
KNN,4.71,3.36,4.21,3.0,4.29,3.5,4.93,GEO
DTREE,4.36,3.71,3.86,2.71,4.5,3.93,4.93,GEO
SGD,6.0,2.93,2.79,3.64,3.86,3.64,5.14,GEO
RF,5.14,3.5,2.93,4.14,2.93,4.0,5.36,GEO
ABC,2.5,3.71,4.64,3.79,3.79,4.21,5.36,GEO
avarage,5.24,3.18,3.68,3.6,3.96,3.83,4.51,GEO
std,1.4,0.48,0.65,0.56,0.5,0.33,1.08,GEO
