ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.08,3.27,3.62,4.27,4.42,3.46,3.88,GEO
RF,6.12,3.33,3.38,3.84,3.19,4.02,4.12,GEO
SGD,5.95,3.43,3.48,3.36,4.32,3.16,4.3,GEO
ABC,5.72,3.25,3.17,3.42,3.89,4.21,4.34,GEO
KNN,5.96,2.81,3.66,3.63,3.66,3.8,4.48,GEO
LRG,6.93,2.84,3.32,3.39,3.86,3.01,4.65,GEO
SVM,6.61,3.01,3.28,3.33,4.23,2.88,4.66,GEO
MLP,6.51,2.93,3.2,3.51,3.96,3.22,4.67,GEO
avarage,6.11,3.11,3.39,3.59,3.94,3.47,4.39,GEO
std,0.58,0.24,0.18,0.32,0.4,0.49,0.29,GEO
