ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.18,3.39,3.43,3.64,3.53,4.39,3.43,IBA
SVM,6.58,2.8,3.72,3.62,4.42,3.17,3.69,IBA
DTREE,4.89,3.65,3.39,4.06,4.44,3.88,3.7,IBA
KNN,5.89,3.07,3.64,3.32,4.32,4.03,3.72,IBA
SGD,5.38,3.58,3.39,3.45,4.39,4.04,3.77,IBA
ABC,5.8,3.29,3.11,3.29,4.03,4.37,4.11,IBA
MLP,6.58,2.95,3.34,3.63,3.95,3.35,4.2,IBA
LRG,6.93,2.7,3.52,3.43,4.2,2.99,4.23,IBA
avarage,6.03,3.18,3.44,3.55,4.16,3.78,3.86,IBA
std,0.68,0.35,0.19,0.25,0.31,0.54,0.29,IBA
