ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,5.86,3.34,3.38,3.99,3.49,4.07,3.87,AUC
ABC,5.52,3.36,3.02,3.59,4.42,4.18,3.91,AUC
DTREE,4.89,3.28,3.51,4.2,4.8,3.37,3.96,AUC
KNN,5.42,3.2,3.84,3.84,4.03,3.61,4.04,AUC
SGD,5.79,3.35,3.7,3.4,4.39,3.2,4.16,AUC
MLP,6.39,3.03,3.02,3.61,4.09,3.4,4.46,AUC
LRG,6.75,2.8,3.34,3.49,3.92,3.19,4.52,AUC
SVM,6.4,3.22,3.33,3.26,4.2,3.07,4.52,AUC
avarage,5.88,3.2,3.39,3.67,4.17,3.51,4.18,AUC
std,0.61,0.2,0.29,0.31,0.39,0.41,0.28,AUC
