ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.14,3.64,4.07,3.86,4.21,2.5,GEO
SVM,5.79,2.86,4.07,4.07,4.07,3.86,3.29,GEO
ABC,2.64,4.07,4.93,4.21,4.14,4.21,3.79,GEO
RF,5.5,3.71,3.29,4.21,3.14,4.29,3.86,GEO
DTREE,4.5,4.07,3.79,2.79,4.57,3.86,4.43,GEO
KNN,4.79,3.36,4.14,3.07,4.29,3.57,4.79,GEO
MLP,6.57,2.36,3.14,3.07,4.29,3.29,5.29,GEO
SGD,6.0,3.07,2.79,3.64,3.57,3.5,5.43,GEO
avarage,5.29,3.33,3.72,3.64,3.99,3.85,4.17,GEO
std,1.31,0.6,0.67,0.59,0.46,0.37,1.01,GEO
