ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.98,3.7,3.33,4.09,4.43,3.84,3.62,GEO
SGD,5.49,3.5,3.43,3.34,4.18,3.98,4.07,GEO
RF,6.13,3.23,3.37,3.52,3.25,4.23,4.26,GEO
KNN,5.98,2.97,3.54,3.18,3.97,3.92,4.45,GEO
ABC,5.89,3.16,2.93,3.24,3.8,4.48,4.5,GEO
LRG,6.93,2.66,3.41,3.35,4.02,3.03,4.59,GEO
SVM,6.61,2.77,3.48,3.39,4.08,3.02,4.66,GEO
MLP,6.64,2.86,3.31,3.66,3.56,3.23,4.75,GEO
avarage,6.08,3.11,3.35,3.47,3.91,3.72,4.36,GEO
std,0.64,0.36,0.19,0.29,0.37,0.56,0.37,GEO
