ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.7,3.62,3.52,4.05,4.65,3.31,4.15,PRE
RF,4.11,3.44,3.45,3.91,4.62,4.21,4.25,PRE
DTREE,3.84,3.28,3.43,4.06,5.3,3.7,4.39,PRE
LRG,6.55,2.84,3.52,3.59,3.78,3.33,4.39,PRE
SVM,5.59,3.3,3.33,3.27,4.42,3.5,4.59,PRE
KNN,3.8,3.49,3.7,4.05,4.48,3.85,4.63,PRE
MLP,5.48,3.02,3.16,3.91,4.09,3.68,4.65,PRE
ABC,3.84,3.54,3.27,3.66,4.92,3.83,4.94,PRE
avarage,4.74,3.32,3.43,3.81,4.53,3.68,4.5,PRE
std,1.03,0.27,0.17,0.28,0.47,0.3,0.25,PRE
