ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.25,4.14,3.49,4.86,5.37,4.66,3.23,REC
MLP,2.36,3.79,3.25,4.63,5.58,4.91,3.48,REC
LRG,2.52,3.9,3.44,4.69,5.49,4.4,3.56,REC
KNN,1.61,4.66,3.75,4.9,5.95,3.56,3.57,REC
SGD,2.56,4.16,4.17,4.18,4.8,4.53,3.6,REC
RF,2.5,3.88,3.38,4.09,5.59,4.57,3.99,REC
DTREE,2.78,3.63,3.21,4.01,6.23,4.07,4.07,REC
ABC,2.32,4.16,3.81,4.31,5.93,3.23,4.23,REC
avarage,2.36,4.04,3.56,4.46,5.62,4.24,3.72,REC
std,0.35,0.32,0.33,0.35,0.44,0.58,0.34,REC
