ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.71,3.35,3.66,3.84,3.92,3.69,3.82,IBA
LRG,6.91,2.66,3.42,3.67,4.09,3.34,3.91,IBA
ABC,5.58,2.88,3.23,3.83,4.06,4.5,3.93,IBA
SVM,6.59,3.01,3.53,3.71,4.35,2.85,3.95,IBA
DTREE,4.92,3.84,3.07,4.09,4.48,3.24,4.36,IBA
MLP,6.66,2.57,3.31,3.43,4.06,3.34,4.63,IBA
RF,6.29,3.2,3.06,3.81,3.28,3.64,4.72,IBA
KNN,5.97,2.97,3.35,3.36,3.76,3.8,4.79,IBA
avarage,6.08,3.06,3.33,3.72,4.0,3.55,4.26,IBA
std,0.66,0.41,0.21,0.23,0.37,0.49,0.41,IBA
