ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.04,3.92,3.57,4.88,5.46,4.89,3.25,REC
MLP,2.2,4.05,3.39,4.31,5.63,4.79,3.63,REC
SGD,2.12,4.2,3.95,3.98,5.12,4.95,3.67,REC
LRG,2.46,3.94,3.34,4.52,5.54,4.4,3.8,REC
KNN,1.66,4.65,3.65,4.59,6.19,3.44,3.82,REC
RF,2.5,4.09,3.4,3.58,5.94,4.35,4.13,REC
DTREE,2.7,3.67,3.61,3.7,5.74,4.3,4.29,REC
ABC,2.27,4.34,3.66,3.96,6.09,3.31,4.37,REC
avarage,2.24,4.11,3.57,4.19,5.71,4.3,3.87,REC
std,0.32,0.29,0.2,0.46,0.35,0.63,0.38,REC
