ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,2.93,3.21,4.29,4.14,3.5,4.93,REC
SGD,4.71,3.14,3.0,4.93,2.57,4.29,5.36,REC
DTREE,4.21,3.79,2.07,2.93,6.07,3.36,5.57,REC
SVM,5.07,2.79,3.43,4.36,3.93,2.71,5.71,REC
ABC,2.43,4.21,2.93,3.29,5.0,4.21,5.93,REC
RF,3.79,3.29,3.29,3.0,3.93,4.5,6.21,REC
KNN,3.0,3.71,3.0,3.21,5.64,3.14,6.29,REC
MLP,5.5,3.21,2.14,2.79,4.64,3.07,6.64,REC
avarage,4.21,3.38,2.88,3.6,4.49,3.6,5.83,REC
std,1.08,0.48,0.51,0.8,1.1,0.65,0.55,REC
