ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.4,3.25,3.3,3.81,4.31,3.7,3.23,AUC
RF,5.93,3.5,3.43,4.11,3.58,4.2,3.25,AUC
LRG,6.82,3.11,3.51,3.6,4.18,3.45,3.34,AUC
SVM,6.51,3.45,3.52,3.49,4.41,3.25,3.37,AUC
DTREE,4.93,3.29,3.6,4.3,4.93,3.42,3.53,AUC
KNN,5.43,3.26,3.96,4.01,4.05,3.75,3.54,AUC
SGD,5.91,3.45,3.79,3.48,4.57,3.26,3.55,AUC
ABC,5.57,3.3,3.12,3.64,4.47,4.27,3.63,AUC
avarage,5.94,3.33,3.53,3.8,4.31,3.66,3.43,AUC
std,0.62,0.13,0.26,0.3,0.4,0.4,0.15,AUC
