ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.02,3.67,3.39,4.74,5.34,4.82,4.02,REC
MLP,2.19,3.93,3.28,4.21,5.61,4.75,4.03,REC
SGD,2.11,4.09,3.87,3.89,5.07,4.85,4.13,REC
LRG,2.45,3.75,3.25,4.37,5.51,4.33,4.34,REC
RF,2.46,4.01,3.35,3.47,5.95,4.33,4.43,REC
DTREE,2.64,3.7,3.55,3.61,5.78,4.26,4.45,REC
ABC,2.2,4.27,3.63,3.98,6.09,3.21,4.61,REC
KNN,1.61,4.31,3.3,4.3,6.1,3.28,5.1,REC
avarage,2.21,3.97,3.45,4.07,5.68,4.23,4.39,REC
std,0.32,0.25,0.21,0.42,0.37,0.65,0.36,REC
