ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.14,3.86,4.5,4.29,3.79,1.79,SPE
SVM,6.21,2.71,4.0,4.14,4.79,3.57,2.57,SPE
RF,6.0,4.29,3.07,4.93,2.5,4.29,2.93,SPE
KNN,5.21,4.0,4.29,2.57,4.36,4.57,3.0,SPE
ABC,4.0,4.21,5.5,3.93,2.71,4.43,3.21,SPE
DTREE,5.0,4.93,4.43,4.14,3.07,2.79,3.64,SPE
SGD,6.43,3.64,2.86,3.5,4.57,3.36,3.64,SPE
MLP,6.71,3.36,3.64,3.07,3.36,4.0,3.86,SPE
avarage,5.78,3.79,3.96,3.85,3.71,3.85,3.08,SPE
std,0.95,0.71,0.83,0.77,0.9,0.6,0.68,SPE
