ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.79,3.57,3.52,4.02,4.66,3.3,4.13,PRE
LRG,6.61,2.86,3.56,3.62,3.79,3.31,4.25,PRE
KNN,3.87,3.61,3.7,4.15,4.51,3.89,4.26,PRE
SVM,5.53,3.34,3.39,3.36,4.48,3.6,4.3,PRE
MLP,5.5,3.14,3.22,3.93,4.09,3.68,4.43,PRE
ABC,3.89,3.56,3.36,3.77,4.92,3.88,4.63,PRE
DTREE,3.8,3.19,3.39,3.93,5.16,3.55,4.97,PRE
RF,4.07,3.25,3.31,3.83,4.48,4.07,4.98,PRE
avarage,4.76,3.32,3.43,3.83,4.51,3.66,4.49,PRE
std,1.04,0.26,0.15,0.25,0.43,0.28,0.33,PRE
