ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.31,3.8,3.62,3.65,4.36,4.31,2.94,AUC
SVM,6.52,3.07,3.75,3.68,4.42,3.47,3.08,AUC
LRG,6.78,3.03,3.74,3.61,4.18,3.5,3.16,AUC
RF,5.99,3.52,3.29,3.68,3.81,4.43,3.28,AUC
MLP,6.45,3.34,3.55,3.84,3.83,3.54,3.45,AUC
ABC,5.77,3.49,3.07,3.29,4.3,4.36,3.71,AUC
KNN,5.65,3.24,3.42,3.43,4.49,4.04,3.74,AUC
DTREE,4.7,3.52,3.25,4.0,4.71,3.8,4.02,AUC
avarage,5.9,3.38,3.46,3.65,4.26,3.93,3.42,AUC
std,0.69,0.26,0.25,0.22,0.31,0.41,0.37,AUC
