ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,3.43,4.64,4.07,4.0,3.43,F1
ABC,2.14,4.07,4.64,4.14,5.21,3.64,4.14,F1
SVM,5.21,3.07,3.07,4.79,3.71,4.0,4.14,F1
RF,5.43,3.64,2.64,3.93,3.86,4.14,4.36,F1
SGD,4.93,3.57,2.29,3.79,4.29,4.29,4.86,F1
KNN,3.21,4.14,3.57,3.07,4.71,3.64,5.64,F1
DTREE,3.71,4.07,3.21,2.14,5.14,3.93,5.79,F1
MLP,5.79,2.5,2.86,2.71,3.79,4.29,6.07,F1
avarage,4.44,3.55,3.21,3.65,4.35,3.99,4.8,F1
std,1.27,0.57,0.71,0.93,0.6,0.25,0.94,F1
