ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.98,3.66,3.56,3.98,4.2,3.74,3.89,PRE
SVM,5.78,3.21,3.43,3.74,4.34,3.55,3.95,PRE
LRG,6.57,2.84,3.74,3.71,3.72,3.4,4.02,PRE
KNN,3.84,3.88,3.64,3.88,4.5,3.9,4.36,PRE
MLP,5.43,2.91,3.39,3.6,4.35,3.91,4.41,PRE
DTREE,3.75,3.8,2.98,4.18,5.29,3.51,4.5,PRE
ABC,3.94,3.05,3.4,3.89,4.85,4.31,4.56,PRE
RF,4.3,3.69,2.84,3.66,4.67,4.21,4.63,PRE
avarage,4.82,3.38,3.37,3.83,4.49,3.82,4.29,PRE
std,1.04,0.42,0.31,0.19,0.46,0.33,0.29,PRE
