ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,5.96,3.49,3.26,3.64,3.79,4.39,3.47,AUC
ABC,5.78,3.48,3.08,3.29,4.2,4.4,3.77,AUC
KNN,5.65,3.24,3.38,3.44,4.49,3.98,3.82,AUC
DTREE,4.69,3.64,3.3,4.09,4.65,3.82,3.82,AUC
SVM,6.45,2.91,3.62,3.62,4.28,3.24,3.88,AUC
MLP,6.46,3.24,3.4,3.7,3.66,3.46,4.08,AUC
LRG,6.76,2.77,3.51,3.57,4.08,3.19,4.11,AUC
SGD,5.13,3.55,3.35,3.48,4.06,4.12,4.3,AUC
avarage,5.86,3.29,3.36,3.6,4.15,3.83,3.91,AUC
std,0.71,0.31,0.16,0.24,0.33,0.49,0.26,AUC
