ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.07,4.29,4.21,4.43,3.79,2.29,PRE
SVM,5.93,3.21,4.0,4.36,4.36,2.71,3.43,PRE
ABC,3.14,4.64,2.86,3.79,4.21,5.43,3.93,PRE
MLP,6.21,3.64,2.93,2.5,4.93,3.64,4.14,PRE
SGD,5.93,2.79,3.07,4.86,2.5,4.29,4.57,PRE
KNN,3.36,3.86,3.21,3.36,4.71,4.07,5.43,PRE
DTREE,4.29,3.57,2.71,2.93,5.57,3.36,5.57,PRE
RF,3.86,3.21,3.21,2.57,3.93,5.0,6.21,PRE
avarage,4.83,3.5,3.29,3.57,4.33,4.04,4.45,PRE
std,1.3,0.58,0.56,0.87,0.89,0.87,1.28,PRE
