ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.07,3.22,3.62,4.23,4.56,3.43,3.87,IBA
SVM,6.63,3.14,3.26,3.39,4.49,3.02,4.06,IBA
MLP,6.59,2.89,3.15,3.75,4.13,3.39,4.11,IBA
SGD,6.0,3.37,3.56,3.48,4.33,3.08,4.19,IBA
ABC,5.8,3.15,3.12,3.47,4.02,4.2,4.25,IBA
KNN,5.84,2.82,3.77,3.69,3.8,3.76,4.33,IBA
RF,5.98,3.2,3.26,3.83,3.3,3.97,4.47,IBA
LRG,6.92,2.75,3.27,3.44,3.94,3.03,4.65,IBA
avarage,6.1,3.07,3.38,3.66,4.07,3.49,4.24,IBA
std,0.59,0.22,0.24,0.28,0.41,0.45,0.24,IBA
