ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.67,2.93,3.7,3.66,4.19,3.66,3.19,GEO
ABC,5.7,3.09,3.43,3.97,4.06,4.46,3.3,GEO
LRG,6.91,2.81,3.57,3.69,3.99,3.47,3.56,GEO
SVM,6.69,3.23,3.63,3.75,4.31,2.84,3.56,GEO
SGD,5.7,3.48,3.95,3.77,3.84,3.68,3.57,GEO
RF,6.36,3.42,3.3,4.09,3.37,3.87,3.6,GEO
DTREE,5.09,3.94,3.2,4.26,4.46,3.39,3.65,GEO
KNN,5.99,3.15,3.65,3.59,3.84,3.95,3.84,GEO
avarage,6.14,3.26,3.55,3.85,4.01,3.66,3.53,GEO
std,0.63,0.36,0.24,0.24,0.34,0.47,0.2,GEO
