ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.15,3.24,3.64,4.2,4.58,3.48,3.7,IBA
KNN,5.87,2.85,3.81,3.76,3.85,3.84,4.02,IBA
SVM,6.61,3.15,3.32,3.39,4.53,2.98,4.02,IBA
SGD,5.97,3.4,3.58,3.48,4.39,3.15,4.02,IBA
ABC,5.82,3.16,3.17,3.5,4.08,4.2,4.07,IBA
MLP,6.53,2.84,3.19,3.75,4.16,3.44,4.08,IBA
RF,6.04,3.28,3.31,3.83,3.31,4.1,4.13,IBA
LRG,6.93,2.82,3.37,3.49,4.03,3.11,4.25,IBA
avarage,6.12,3.09,3.42,3.68,4.12,3.54,4.04,IBA
std,0.56,0.22,0.23,0.27,0.41,0.46,0.15,IBA
