ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.0,3.8,3.42,4.7,5.31,4.79,3.98,REC
SGD,2.13,4.14,3.8,3.84,5.0,4.92,4.16,REC
LRG,2.4,3.83,3.21,4.46,5.5,4.31,4.29,REC
MLP,2.12,3.86,3.16,4.16,5.5,4.62,4.57,REC
KNN,1.62,4.47,3.36,4.43,6.07,3.28,4.78,REC
RF,2.48,3.89,3.26,3.48,5.8,4.2,4.9,REC
ABC,2.17,4.18,3.54,3.98,5.98,3.16,4.98,REC
DTREE,2.48,3.46,3.41,3.5,5.44,4.04,5.67,REC
avarage,2.18,3.95,3.4,4.07,5.57,4.16,4.67,REC
std,0.29,0.3,0.2,0.45,0.36,0.66,0.54,REC
