ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,3.21,3.93,4.43,4.21,3.86,1.86,SPE
ABC,4.07,4.29,5.57,4.07,3.21,4.64,2.14,SPE
SVM,6.29,2.64,4.07,4.21,4.86,3.57,2.36,SPE
KNN,5.14,4.29,4.43,2.57,4.36,4.79,2.43,SPE
RF,6.0,4.43,3.07,4.86,2.5,4.21,2.93,SPE
MLP,6.71,3.43,3.64,3.07,3.5,4.14,3.5,SPE
DTREE,4.93,4.79,4.29,4.0,2.93,2.5,4.57,SPE
SGD,6.21,3.5,2.71,3.14,4.43,3.21,4.79,SPE
avarage,5.73,3.82,3.96,3.79,3.75,3.87,3.07,SPE
std,0.92,0.73,0.88,0.78,0.83,0.76,1.11,SPE
