ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.61,2.9,3.86,3.87,3.89,3.61,3.26,PRE
SVM,5.84,3.33,3.53,3.86,4.39,3.72,3.32,PRE
SGD,4.99,3.67,3.52,4.03,4.3,3.77,3.7,PRE
RF,4.39,3.89,2.95,3.79,4.89,4.34,3.75,PRE
MLP,5.48,3.07,3.48,3.75,4.44,4.0,3.78,PRE
KNN,3.86,3.95,3.73,3.89,4.6,3.95,4.02,PRE
ABC,3.98,3.11,3.4,3.98,4.99,4.39,4.15,PRE
DTREE,3.82,3.8,3.02,4.17,5.33,3.57,4.29,PRE
avarage,4.87,3.47,3.44,3.92,4.6,3.92,3.78,PRE
std,1.04,0.41,0.31,0.14,0.45,0.31,0.37,PRE
