ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.03,4.02,3.7,3.78,4.83,4.77,4.86,REC
SVM,1.92,3.53,3.29,4.61,5.19,4.51,4.96,REC
LRG,2.39,3.63,3.19,4.25,5.35,4.11,5.08,REC
MLP,2.07,3.68,3.04,4.02,5.34,4.34,5.51,REC
RF,2.47,3.78,3.15,3.31,5.5,4.06,5.74,REC
KNN,1.61,4.14,3.3,4.26,5.72,3.16,5.81,REC
ABC,2.14,4.03,3.38,3.72,5.76,3.03,5.93,REC
DTREE,2.48,3.4,3.3,3.38,5.24,4.01,6.2,REC
avarage,2.14,3.78,3.29,3.92,5.37,4.0,5.51,REC
std,0.3,0.26,0.2,0.45,0.3,0.61,0.49,REC
