ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.16,4.05,3.55,5.13,5.3,4.53,3.29,REC
LRG,2.47,3.62,3.48,5.04,5.48,4.47,3.44,REC
SGD,2.26,4.11,3.9,4.84,4.94,4.49,3.44,REC
MLP,2.22,3.43,3.43,4.55,5.87,5.05,3.46,REC
KNN,1.65,4.81,3.68,4.7,6.03,3.33,3.8,REC
RF,2.95,4.01,3.16,3.98,5.66,4.4,3.84,REC
ABC,2.2,4.02,3.71,4.56,5.99,3.54,3.98,REC
DTREE,2.66,4.28,3.03,4.15,5.77,3.96,4.16,REC
avarage,2.32,4.04,3.49,4.62,5.63,4.22,3.68,REC
std,0.39,0.42,0.29,0.4,0.37,0.57,0.31,REC
