ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.16,3.42,3.53,3.66,3.51,4.41,3.3,IBA
SGD,5.44,3.57,3.46,3.56,4.33,4.11,3.53,IBA
SVM,6.6,2.8,3.72,3.61,4.45,3.25,3.57,IBA
DTREE,4.95,3.68,3.33,4.04,4.5,3.9,3.6,IBA
ABC,5.88,3.34,3.12,3.36,4.15,4.44,3.7,IBA
KNN,5.89,2.95,3.6,3.34,4.31,4.05,3.87,IBA
MLP,6.57,3.04,3.38,3.67,3.98,3.41,3.94,IBA
LRG,6.93,2.76,3.57,3.45,4.28,3.03,3.98,IBA
avarage,6.05,3.2,3.46,3.59,4.19,3.82,3.69,IBA
std,0.65,0.35,0.19,0.22,0.32,0.53,0.23,IBA
