ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.07,4.29,4.29,4.43,3.79,2.21,PRE
SVM,5.93,3.21,4.0,4.36,4.36,2.71,3.43,PRE
SGD,5.79,3.07,3.21,4.64,2.64,4.57,4.07,PRE
ABC,3.43,4.29,2.71,3.71,4.36,5.36,4.14,PRE
MLP,6.07,3.29,2.93,2.5,4.64,3.5,5.07,PRE
RF,4.0,3.21,3.5,2.79,3.93,5.29,5.29,PRE
KNN,3.36,4.14,3.21,3.29,4.57,4.07,5.36,PRE
DTREE,4.36,3.43,2.5,2.86,5.79,3.29,5.79,PRE
avarage,4.86,3.46,3.29,3.55,4.34,4.07,4.42,PRE
std,1.19,0.48,0.61,0.82,0.87,0.94,1.19,PRE
