ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.55,4.17,4.14,4.15,4.76,4.48,3.75,REC
SVM,2.11,3.94,3.36,4.82,5.33,4.61,3.83,REC
MLP,2.3,3.67,3.05,4.58,5.51,4.86,4.02,REC
RF,2.54,3.84,3.31,4.02,5.61,4.57,4.11,REC
LRG,2.48,3.77,3.31,4.57,5.43,4.31,4.12,REC
ABC,2.36,4.11,3.75,4.3,5.97,3.27,4.24,REC
DTREE,2.75,3.59,3.13,3.99,6.27,4.0,4.27,REC
KNN,1.57,4.43,3.44,4.66,5.9,3.35,4.64,REC
avarage,2.33,3.94,3.44,4.39,5.6,4.18,4.12,REC
std,0.36,0.28,0.35,0.31,0.46,0.59,0.28,REC
