ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.21,4.0,4.5,4.29,3.86,1.5,SPE
SVM,6.29,2.71,4.07,4.21,4.86,3.57,2.29,SPE
ABC,4.21,4.21,5.43,3.93,3.14,4.71,2.36,SPE
MLP,6.79,3.57,3.79,3.07,3.5,4.07,3.21,SPE
KNN,5.14,4.07,4.36,2.43,4.14,4.57,3.29,SPE
SGD,6.5,3.64,2.86,3.43,4.57,3.5,3.5,SPE
DTREE,4.93,4.93,4.43,4.0,3.21,2.79,3.71,SPE
RF,6.0,3.86,2.93,4.71,2.14,4.07,4.29,SPE
avarage,5.81,3.78,3.98,3.79,3.73,3.89,3.02,SPE
std,0.94,0.67,0.83,0.77,0.9,0.62,0.9,SPE
