ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.43,4.04,4.02,4.07,4.66,4.34,4.45,REC
SVM,2.06,3.88,3.25,4.69,5.25,4.42,4.47,REC
LRG,2.45,3.55,3.27,4.45,5.39,4.08,4.81,REC
MLP,2.25,3.57,2.92,4.37,5.32,4.59,4.98,REC
RF,2.39,3.58,3.08,3.75,5.39,4.29,5.51,REC
ABC,2.26,3.84,3.54,4.1,5.68,3.02,5.55,REC
DTREE,2.57,3.35,2.98,3.71,5.85,3.91,5.62,REC
KNN,1.54,4.15,3.29,4.45,5.59,3.2,5.78,REC
avarage,2.24,3.75,3.29,4.2,5.39,3.98,5.15,REC
std,0.32,0.27,0.35,0.35,0.36,0.57,0.54,REC
