ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.64,4.21,3.86,4.21,2.5,GEO
SVM,5.86,2.86,4.07,4.07,4.07,3.86,3.21,GEO
ABC,2.5,4.07,4.93,4.07,4.21,4.21,4.0,GEO
KNN,4.79,3.5,4.36,3.0,4.43,3.64,4.29,GEO
MLP,6.71,2.21,3.29,3.21,4.43,3.29,4.86,GEO
SGD,5.86,3.07,2.79,3.64,3.71,3.64,5.29,GEO
RF,5.29,3.36,2.93,4.0,3.0,4.0,5.43,GEO
DTREE,4.14,3.71,3.64,2.71,4.43,3.71,5.64,GEO
avarage,5.21,3.22,3.71,3.62,4.02,3.82,4.4,GEO
std,1.4,0.57,0.73,0.57,0.49,0.32,1.12,GEO
