ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.79,4.14,3.86,4.36,2.21,GEO
KNN,5.07,3.64,4.5,3.29,4.43,3.79,3.29,GEO
SVM,5.86,2.71,4.07,3.93,4.07,3.86,3.5,GEO
ABC,2.5,4.07,4.93,4.07,4.21,4.07,4.14,GEO
DTREE,4.29,3.86,3.71,2.86,4.57,3.71,5.0,GEO
RF,5.36,3.43,2.86,4.0,3.14,4.14,5.07,GEO
SGD,6.0,3.07,2.79,3.5,3.57,3.5,5.57,GEO
MLP,6.64,2.21,3.14,3.07,4.14,3.14,5.64,GEO
avarage,5.29,3.25,3.72,3.61,4.0,3.82,4.3,GEO
std,1.38,0.62,0.77,0.5,0.47,0.38,1.23,GEO
