ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.16,3.36,3.54,3.66,3.41,4.4,3.46,GEO
KNN,5.93,3.12,3.68,3.39,4.15,4.02,3.72,GEO
ABC,5.91,3.34,3.13,3.32,3.98,4.58,3.74,GEO
SVM,6.66,2.81,3.66,3.59,4.29,3.06,3.93,GEO
LRG,6.93,2.69,3.52,3.5,4.21,3.19,3.96,GEO
DTREE,4.86,3.62,3.34,4.01,4.39,3.78,3.99,GEO
SGD,5.51,3.5,3.56,3.27,4.16,4.0,4.0,GEO
MLP,6.65,2.95,3.41,3.71,3.63,3.3,4.35,GEO
avarage,6.08,3.18,3.48,3.56,4.03,3.79,3.89,GEO
std,0.68,0.34,0.18,0.24,0.34,0.57,0.26,GEO
