ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.33,3.47,3.32,4.07,3.57,3.94,3.3,IBA
LRG,6.91,2.74,3.54,3.76,4.23,3.43,3.39,IBA
ABC,5.52,2.98,3.32,3.9,4.2,4.49,3.57,IBA
MLP,6.68,2.74,3.51,3.57,4.27,3.49,3.74,IBA
SGD,5.75,3.38,3.69,3.83,3.9,3.7,3.76,IBA
KNN,5.98,3.15,3.56,3.66,3.93,3.96,3.77,IBA
SVM,6.62,3.0,3.52,3.79,4.51,2.79,3.78,IBA
DTREE,4.98,3.87,3.15,4.21,4.55,3.32,3.93,IBA
avarage,6.1,3.16,3.45,3.85,4.15,3.64,3.66,IBA
std,0.66,0.39,0.17,0.21,0.33,0.51,0.21,IBA
