ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.75,2.81,3.54,3.92,4.13,3.61,3.24,AUC
RF,6.05,3.66,3.27,4.19,3.56,3.89,3.39,AUC
SVM,6.59,3.33,3.45,3.83,4.37,3.04,3.39,AUC
MLP,6.52,2.87,3.68,3.59,4.11,3.72,3.52,AUC
KNN,5.52,3.43,3.53,3.93,4.12,3.91,3.57,AUC
ABC,5.36,3.05,3.34,3.87,4.15,4.47,3.76,AUC
SGD,5.67,3.37,3.76,3.77,3.85,3.71,3.86,AUC
DTREE,4.72,3.94,3.16,4.25,4.87,3.19,3.87,AUC
avarage,5.9,3.31,3.47,3.92,4.14,3.69,3.57,AUC
std,0.7,0.39,0.2,0.21,0.38,0.44,0.24,AUC
