ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.7,3.42,3.93,3.68,3.9,3.6,3.77,GEO
LRG,6.91,2.85,3.49,3.59,3.95,3.37,3.84,GEO
SVM,6.67,3.16,3.52,3.65,4.14,2.77,4.1,GEO
DTREE,4.99,3.87,2.99,4.16,4.44,3.29,4.25,GEO
ABC,5.66,2.9,3.22,3.75,3.83,4.3,4.34,GEO
MLP,6.64,2.61,3.46,3.51,3.91,3.35,4.52,GEO
KNN,5.99,2.94,3.43,3.46,3.72,3.75,4.7,GEO
RF,6.27,3.11,3.06,3.89,3.11,3.63,4.93,GEO
avarage,6.1,3.11,3.39,3.71,3.88,3.51,4.31,GEO
std,0.64,0.39,0.3,0.23,0.38,0.44,0.4,GEO
