ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.61,3.28,3.68,3.75,3.9,3.66,4.11,AUC
ABC,5.38,2.93,3.28,3.8,4.02,4.37,4.24,AUC
LRG,6.7,2.66,3.3,3.69,3.89,3.41,4.34,AUC
SVM,6.54,3.16,3.33,3.65,4.05,2.89,4.39,AUC
DTREE,4.59,3.77,3.0,4.1,4.75,3.16,4.63,AUC
KNN,5.48,3.29,3.32,3.63,3.89,3.63,4.76,AUC
MLP,6.48,2.62,3.47,3.36,3.87,3.43,4.77,AUC
RF,6.03,3.32,2.98,3.84,3.28,3.66,4.89,AUC
avarage,5.85,3.13,3.3,3.73,3.96,3.53,4.52,AUC
std,0.72,0.38,0.23,0.21,0.4,0.43,0.28,AUC
