ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.16,3.32,3.08,4.46,5.12,4.45,4.41,F1
LRG,4.16,3.37,2.84,4.02,5.25,3.84,4.51,F1
SGD,2.32,3.9,3.62,3.56,4.93,4.7,4.97,F1
MLP,2.94,3.48,3.05,3.87,5.28,4.3,5.07,F1
RF,3.57,3.41,2.93,3.13,5.35,4.28,5.32,F1
ABC,2.89,3.86,3.26,3.57,5.75,3.26,5.4,F1
DTREE,2.64,3.5,3.2,3.47,5.43,4.11,5.66,F1
KNN,1.83,4.13,3.25,4.12,5.83,3.14,5.7,F1
avarage,2.94,3.62,3.15,3.77,5.37,4.01,5.13,F1
std,0.72,0.3,0.24,0.42,0.3,0.56,0.49,F1
