ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.98,3.61,3.54,3.48,4.41,3.25,3.74,GEO
DTREE,5.14,3.14,3.59,4.37,4.49,3.38,3.89,GEO
ABC,5.8,3.29,3.15,3.45,3.89,4.29,4.15,GEO
LRG,6.93,2.95,3.37,3.5,4.01,3.04,4.2,GEO
SVM,6.63,3.1,3.3,3.4,4.34,2.92,4.31,GEO
MLP,6.49,2.93,3.2,3.53,3.96,3.32,4.56,GEO
KNN,5.93,2.69,3.66,3.52,3.64,3.71,4.84,GEO
RF,6.07,3.15,3.27,3.66,3.06,3.93,4.85,GEO
avarage,6.12,3.11,3.39,3.61,3.97,3.48,4.32,GEO
std,0.56,0.27,0.19,0.31,0.47,0.46,0.41,GEO
