ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.03,3.69,3.4,4.76,5.34,4.72,4.06,REC
SGD,2.09,4.08,3.8,3.84,4.98,4.86,4.34,REC
RF,2.5,3.99,3.37,3.43,5.95,4.3,4.45,REC
MLP,2.16,3.81,3.19,4.19,5.54,4.58,4.52,REC
LRG,2.43,3.69,3.25,4.32,5.43,4.21,4.66,REC
ABC,2.22,4.25,3.53,3.98,6.05,3.21,4.76,REC
DTREE,2.62,3.57,3.46,3.59,5.73,4.2,4.84,REC
KNN,1.64,4.29,3.33,4.28,6.01,3.27,5.19,REC
avarage,2.21,3.92,3.42,4.05,5.63,4.17,4.6,REC
std,0.31,0.27,0.19,0.43,0.37,0.62,0.34,REC
