ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.11,3.57,3.24,4.02,3.53,3.84,3.68,AUC
DTREE,4.71,3.98,3.16,4.25,4.84,3.27,3.78,AUC
ABC,5.39,3.09,3.33,3.87,4.1,4.38,3.85,AUC
SGD,5.61,3.29,3.75,3.8,3.8,3.67,4.07,AUC
KNN,5.51,3.37,3.38,3.75,3.98,3.84,4.19,AUC
LRG,6.68,2.62,3.34,3.69,3.8,3.35,4.52,AUC
SVM,6.48,3.18,3.22,3.65,4.06,2.84,4.57,AUC
MLP,6.43,2.73,3.38,3.41,3.93,3.46,4.67,AUC
avarage,5.87,3.23,3.35,3.81,4.01,3.58,4.17,AUC
std,0.67,0.44,0.18,0.25,0.38,0.46,0.39,AUC
