ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.4,3.04,3.39,3.91,4.2,4.5,3.56,AUC
KNN,5.51,3.41,3.52,3.88,4.07,3.94,3.67,AUC
RF,6.05,3.53,3.25,4.04,3.51,3.86,3.75,AUC
SGD,5.59,3.4,3.74,3.75,3.89,3.71,3.92,AUC
DTREE,4.7,4.0,3.16,4.17,4.75,3.22,4.01,AUC
SVM,6.55,3.24,3.34,3.7,4.09,2.9,4.18,AUC
MLP,6.45,2.79,3.59,3.43,4.0,3.52,4.22,AUC
LRG,6.68,2.64,3.33,3.77,3.93,3.36,4.3,AUC
avarage,5.87,3.26,3.41,3.83,4.05,3.63,3.95,AUC
std,0.69,0.43,0.19,0.22,0.35,0.49,0.27,AUC
