ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.66,2.84,3.81,3.64,3.87,3.29,3.9,PRE
SVM,5.5,3.06,3.69,3.48,4.47,3.8,4.0,PRE
MLP,5.37,2.95,3.37,3.83,4.29,3.77,4.43,PRE
SGD,4.25,3.98,3.43,3.67,4.33,3.91,4.43,PRE
RF,4.17,3.47,3.11,3.42,4.9,4.3,4.62,PRE
KNN,3.9,3.61,3.53,3.61,4.57,4.1,4.68,PRE
DTREE,3.61,3.3,3.51,3.55,5.07,4.27,4.69,PRE
ABC,4.03,3.49,3.15,3.48,4.81,3.69,5.35,PRE
avarage,4.69,3.34,3.45,3.58,4.54,3.89,4.51,PRE
std,1.05,0.38,0.24,0.13,0.39,0.33,0.45,PRE
