ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.6,2.95,3.87,3.9,3.92,3.65,3.11,PRE
SVM,5.81,3.33,3.52,3.85,4.48,3.7,3.3,PRE
MLP,5.49,3.13,3.51,3.76,4.48,4.12,3.5,PRE
KNN,3.88,4.02,3.73,3.96,4.58,4.01,3.83,PRE
SGD,4.96,3.66,3.54,4.0,4.27,3.72,3.85,PRE
ABC,4.02,3.14,3.49,4.04,4.98,4.45,3.87,PRE
RF,4.42,3.85,2.91,3.69,4.8,4.36,3.97,PRE
DTREE,3.79,3.8,3.02,4.2,5.33,3.53,4.33,PRE
avarage,4.87,3.48,3.45,3.93,4.61,3.94,3.72,PRE
std,1.02,0.4,0.33,0.16,0.43,0.34,0.39,PRE
