ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.67,2.91,3.89,3.75,3.93,3.4,3.44,PRE
SVM,5.52,3.13,3.67,3.48,4.47,3.89,3.84,PRE
RF,4.24,3.56,3.25,3.46,5.06,4.48,3.97,PRE
KNN,3.93,3.67,3.66,3.7,4.71,4.22,4.11,PRE
MLP,5.43,2.98,3.43,3.88,4.35,3.79,4.14,PRE
SGD,4.28,4.03,3.48,3.75,4.38,3.93,4.15,PRE
DTREE,3.75,3.3,3.56,3.62,5.12,4.25,4.4,PRE
ABC,4.11,3.63,3.18,3.51,5.02,3.77,4.78,PRE
avarage,4.74,3.4,3.52,3.64,4.63,3.97,4.1,PRE
std,1.02,0.39,0.23,0.15,0.42,0.34,0.39,PRE
