ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.89,3.3,3.47,4.22,4.81,3.34,3.97,AUC
ABC,5.5,3.23,3.02,3.54,4.32,4.14,4.25,AUC
RF,5.83,3.21,3.35,3.93,3.44,3.94,4.3,AUC
SGD,5.8,3.3,3.59,3.34,4.35,3.15,4.48,AUC
KNN,5.35,3.15,3.7,3.75,3.96,3.59,4.51,AUC
LRG,6.72,2.78,3.29,3.43,3.9,3.19,4.7,AUC
MLP,6.36,3.0,2.96,3.57,3.98,3.35,4.77,AUC
SVM,6.36,3.2,3.3,3.25,4.15,2.96,4.79,AUC
avarage,5.85,3.15,3.33,3.63,4.11,3.46,4.47,AUC
std,0.61,0.18,0.26,0.32,0.4,0.41,0.29,AUC
