ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.18,3.48,3.62,3.7,3.52,4.41,3.09,GEO
SVM,6.66,2.95,3.81,3.62,4.37,3.23,3.35,GEO
KNN,5.93,3.17,3.71,3.39,4.26,4.09,3.44,GEO
LRG,6.93,2.87,3.61,3.52,4.34,3.28,3.45,GEO
MLP,6.66,3.09,3.62,3.85,3.77,3.48,3.52,GEO
DTREE,4.99,3.75,3.35,4.08,4.47,3.82,3.53,GEO
ABC,6.01,3.36,3.09,3.36,4.06,4.57,3.56,GEO
SGD,5.54,3.48,3.57,3.36,4.21,4.07,3.78,GEO
avarage,6.11,3.27,3.55,3.61,4.12,3.87,3.47,GEO
std,0.64,0.3,0.23,0.26,0.32,0.5,0.2,GEO
