ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.11,3.67,3.3,4.16,3.65,3.9,3.2,AUC
ABC,5.36,3.03,3.39,3.92,4.21,4.45,3.63,AUC
DTREE,4.75,3.98,3.21,4.18,4.82,3.25,3.8,AUC
KNN,5.44,3.41,3.5,3.84,4.06,3.88,3.87,AUC
SVM,6.52,3.26,3.43,3.75,4.22,2.88,3.94,AUC
SGD,5.61,3.3,3.72,3.74,3.81,3.69,4.12,AUC
MLP,6.43,2.78,3.59,3.4,4.02,3.53,4.25,AUC
LRG,6.7,2.61,3.38,3.76,3.86,3.37,4.32,AUC
avarage,5.87,3.26,3.44,3.84,4.08,3.62,3.89,AUC
std,0.68,0.45,0.16,0.25,0.36,0.48,0.36,AUC
