ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.21,3.07,3.43,4.64,4.29,3.36,4.0,F1
SGD,5.43,3.5,2.79,4.5,2.86,4.57,4.36,F1
ABC,2.71,4.57,3.29,3.14,4.57,5.14,4.57,F1
SVM,5.36,2.71,3.57,4.64,3.93,3.21,4.57,F1
DTREE,4.79,3.43,2.36,2.93,6.14,2.93,5.43,F1
KNN,3.43,3.57,3.43,3.29,5.36,3.29,5.64,F1
RF,4.29,2.93,3.5,3.07,3.5,4.5,6.21,F1
MLP,5.71,3.29,2.21,2.71,4.57,3.07,6.43,F1
avarage,4.62,3.38,3.07,3.62,4.4,3.76,5.15,F1
std,1.06,0.56,0.54,0.83,1.03,0.84,0.9,F1
