ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.95,3.65,3.25,4.02,4.42,3.74,3.98,GEO
SGD,5.5,3.46,3.42,3.3,4.19,4.0,4.13,GEO
RF,6.1,3.26,3.33,3.51,3.28,4.21,4.31,GEO
KNN,5.99,3.0,3.47,3.19,4.03,3.94,4.38,GEO
ABC,5.94,3.14,2.91,3.2,3.8,4.41,4.6,GEO
LRG,6.93,2.61,3.38,3.29,3.98,3.04,4.77,GEO
MLP,6.64,2.87,3.3,3.66,3.56,3.2,4.79,GEO
SVM,6.59,2.72,3.44,3.34,4.04,2.98,4.88,GEO
avarage,6.08,3.09,3.31,3.44,3.91,3.69,4.48,GEO
std,0.65,0.36,0.18,0.28,0.36,0.55,0.33,GEO
